routeid,stopid,estimatetime,goback
16975,162164,-3,3
16975,162170,-3,3
16975,162172,-3,3
16975,162171,-3,3
16974,162159,-3,3
16461,186101,281,1
16974,162156,-3,3
16461,186100,-3,3
16974,162155,-3,3
16974,162158,-3,3
16974,162157,-3,3
16974,162152,-3,3
16974,162151,-3,3
16974,162154,-3,3
16974,162153,-3,3
16975,162161,-3,3
16974,162160,-3,3
16973,162109,-3,3
16973,162108,-3,3
16973,162105,-3,3
16973,162104,-3,3
16973,162107,-3,3
16973,162106,-3,3
16973,162101,-3,3
16973,162100,-3,3
16973,162103,-3,3
16973,162102,-3,3
16974,162127,-3,3
16974,162126,-3,3
16974,162129,-3,3
16974,162128,-3,3
16974,162123,-3,3
16974,162122,-3,3
16974,162125,-3,3
16974,162124,-3,3
16974,162121,-3,3
16973,162120,-3,3
16973,162119,-3,3
16973,162116,-3,3
16973,162115,-3,3
16973,162118,-3,3
16973,162117,-3,3
16973,162112,-3,3
16973,162111,-3,3
16973,162114,-3,3
16973,162113,-3,3
16973,162110,-3,3
17689,186156,-3,3
16975,162189,-3,3
17689,186155,-3,3
16975,162188,-3,3
17689,186154,-3,3
17689,186153,-3,3
16975,162185,-3,3
17689,186159,-3,3
16975,162184,-3,3
17689,186158,-3,3
16975,162187,-3,3
16975,162186,-3,3
16975,162192,-3,3
16975,162191,-3,3
16975,162194,-3,3
16975,162193,-3,3
16975,162190,-3,3
17689,186160,-3,3
16975,162178,-3,3
16975,162177,-3,3
16975,162179,-3,3
16975,162174,-3,3
16975,162173,-3,3
16975,162176,-3,3
16975,162175,-3,3
16975,162181,-3,3
16975,162180,-3,3
16975,162183,-3,3
16975,162182,-3,3
16564,186134,-3,3
16536,186133,2709,2
16536,186132,2256,2
16531,186131,-3,3
16532,186137,-3,3
16532,186136,-3,3
16564,186135,-3,3
16641,186140,322,0
16800,186145,-3,3
16975,162199,-3,3
17501,186142,-3,3
16975,162196,-3,3
17689,186149,-3,3
16728,186148,1995,2
16975,162195,-3,3
16728,186147,1806,2
16975,162198,-3,3
16802,186146,-3,3
16975,162197,-3,3
17689,186152,-3,3
17689,186151,-3,3
17689,186150,-3,3
16468,127742,783,0
16468,127741,520,0
16468,127740,485,0
16468,127739,330,0
16468,127738,232,0
16468,127737,144,0
16468,127736,42,0
16468,127735,787,0
16468,127734,647,0
16468,127732,564,0
16468,127731,477,0
16468,127730,320,0
10784,45824,1692,0
16468,127728,118,0
16468,127726,769,0
16468,127725,703,0
16468,127724,637,0
16468,127723,596,0
16468,127722,571,0
16468,127721,534,0
16468,127729,234,0
10161,45811,1305,1
10161,45810,-3,3
16468,127720,406,0
10753,45816,-3,3
16406,186099,-3,3
10753,45815,-3,3
10753,45814,-3,3
16468,127717,161,0
16468,127716,-4,2
16468,127715,865,0
16468,127714,799,0
16468,127713,733,0
16468,127712,668,0
16468,127711,607,0
16468,127710,546,0
16468,127719,-4,2
16468,127718,256,0
10453,45801,699,0
16468,127706,113,0
16468,127705,64,0
16468,127704,0,0
16468,127703,550,0
16468,127702,479,0
16468,127701,329,0
16468,127700,290,0
16468,127709,391,0
16468,127708,349,0
16468,127707,255,0
16258,113139,774,0
16258,113138,689,0
16258,113137,612,0
16258,113136,571,0
16258,113135,450,0
16468,127786,0,1
16468,127785,70,1
16468,127784,0,1
16468,127783,1210,1
16468,127782,1102,1
17483,176709,1290,1
16468,127781,997,1
16468,127780,969,1
17483,176706,1133,1
17483,176705,1044,1
17483,176708,1243,1
17483,176707,1217,1
10116,152736,-3,3
17483,176702,962,1
16468,127779,891,1
17483,176701,856,1
16468,127778,779,1
17483,176704,1028,1
16468,127777,706,1
17483,176703,997,1
16468,127776,673,1
16258,113145,1511,0
16258,113144,1456,0
17483,176700,840,1
16258,113143,1349,0
16258,113142,1294,0
16258,113141,1188,0
16258,113140,1094,0
16258,113129,126,0
16258,113128,96,0
16258,113127,69,0
16258,113126,1782,2
16258,113125,1726,2
16258,113124,1662,2
16468,127775,511,1
16468,127774,413,1
16468,127773,346,1
16468,127772,314,1
16468,127771,206,1
16468,127770,183,1
16468,127769,-4,2
16468,127768,1012,1
16468,127767,929,1
16468,127766,-4,2
16468,127765,762,1
16407,152742,585,1
16258,113134,402,0
16258,113133,340,0
16258,113132,304,0
16258,113131,237,0
16258,113130,159,0
16258,113119,1323,2
16258,113118,1300,2
16258,113117,1204,2
16258,113116,1187,2
16258,113115,1091,2
16258,113114,1030,2
16258,113113,975,2
16468,127764,607,1
16468,127763,531,1
16468,127762,497,1
16468,127761,448,1
16468,127760,395,1
16468,127759,286,1
16468,127758,179,1
17483,176724,2404,1
16468,127757,78,1
16468,127756,691,1
17483,176723,2268,1
17483,176726,2474,1
16468,127755,611,1
17483,176725,2443,1
16468,127754,542,1
17483,176720,2078,1
16258,113123,1561,2
16258,113122,1433,2
17483,176722,2204,1
16258,113121,1386,2
17483,176721,2139,1
16258,113120,1371,2
16468,127753,414,1
16468,127752,507,1
16468,127751,358,1
16468,127750,269,1
17483,176717,1875,1
17483,176716,1862,1
16468,127749,101,1
17483,176719,1979,1
16468,127748,73,1
17483,176718,1951,1
16468,127747,1240,0
16468,127746,1087,0
17483,176713,1545,1
17483,176712,1453,1
16468,127745,987,0
16468,127744,942,0
17483,176715,1807,1
16468,127743,874,0
17483,176714,1651,1
16258,113112,779,2
17483,176711,1415,1
17483,176710,1357,1
16258,113179,684,1
16258,113181,805,1
16258,113180,715,1
16258,113169,211,1
16258,113168,123,1
16258,113170,250,1
16258,113178,671,1
16258,113177,616,1
16258,113176,575,1
16258,113175,546,1
16258,113174,453,1
16258,113173,414,1
18760,211844,-3,3
16258,113172,385,1
18760,211843,-3,3
16258,113171,349,1
16258,113159,711,1
16258,113158,649,1
16258,113157,626,1
16258,113167,40,1
16258,113166,1027,1
16258,113165,996,1
16258,113164,914,1
16258,113163,879,1
16258,113162,835,1
16258,113161,800,1
16258,113160,761,1
16258,113149,147,1
16258,113148,115,1
16258,113147,84,1
16258,113146,1599,0
16468,127788,0,1
16468,127787,73,1
16258,113156,586,1
16258,113155,521,1
16258,113154,400,1
16258,113153,377,1
16258,113152,323,1
16258,113151,275,1
16258,113150,222,1
17483,176670,3143,0
16971,162028,-3,3
16971,162027,-3,3
16971,162029,-3,3
16971,162024,-3,3
16971,162023,-3,3
16971,162026,-3,3
16971,162025,-3,3
16971,162020,-3,3
16971,162022,-3,3
16971,162021,-3,3
17483,176669,3120,0
17483,176668,3078,0
17483,176665,2769,0
16674,152697,1193,0
17483,176664,2740,0
16673,152696,2247,0
17483,176667,2833,0
17483,176666,2806,0
17483,176663,2678,0
17483,176662,2656,0
16971,162017,-3,3
16971,162016,-3,3
16971,162019,-3,3
16971,162018,-3,3
16971,162013,-3,3
16971,162012,-3,3
16971,162015,-3,3
16971,162014,-3,3
16971,162011,-3,3
16971,162010,-3,3
17483,176658,2605,0
17483,176657,2567,0
17483,176659,2633,0
17483,176654,2436,0
17483,176653,2408,0
17483,176656,2517,0
17483,176655,2497,0
17483,176650,2331,0
17483,176652,2367,0
17483,176651,2349,0
17483,176690,341,1
17483,176692,434,1
17483,176691,396,1
16971,162049,-3,3
16971,162046,-3,3
16971,162045,-3,3
16971,162048,-3,3
16971,162047,-3,3
16971,162042,-3,3
16971,162041,-3,3
16971,162044,-3,3
16971,162043,-3,3
16971,162051,-3,3
16971,162050,-3,3
17483,176687,233,1
17483,176686,185,1
17483,176689,327,1
17483,176688,259,1
17483,176683,86,1
17483,176682,71,1
17483,176685,136,1
17483,176684,119,1
17483,176681,57,1
17483,176680,43,1
16971,162039,-3,3
16971,162038,-3,3
16971,162035,-3,3
16971,162034,-3,3
16971,162037,-3,3
16971,162036,-3,3
16971,162031,-3,3
16971,162030,-3,3
16971,162033,-3,3
16971,162032,-3,3
16971,162040,-3,3
17483,176679,0,1
17483,176676,3342,0
17483,176675,3263,0
17483,176678,3420,0
17483,176677,3362,0
17483,176671,3204,0
17483,176674,3238,0
17483,176629,1240,0
17483,176628,1197,0
16719,152659,1666,0
16719,152658,1636,0
17483,176625,1058,0
16719,152657,1539,0
17483,176624,993,0
16719,152656,1514,0
17483,176627,1145,0
16719,152655,1461,0
17483,176626,1109,0
16719,152654,1390,0
17483,176621,868,0
16719,152653,1329,0
17483,176620,783,0
16719,152652,1290,0
17483,176623,955,0
16719,152651,1219,0
17483,176622,918,0
16719,152650,1186,0
17483,176618,644,0
17483,176617,538,0
17483,176619,700,0
17483,176614,349,0
16719,152669,-3,3
17483,176613,267,0
16719,152668,2274,0
17483,176616,456,0
16719,152667,2204,0
17483,176615,438,0
16719,152666,2171,0
17483,176610,3662,2
16719,152665,2140,0
16719,152664,2068,0
17483,176612,186,0
16719,152663,2006,0
17483,176611,96,0
16719,152662,1895,0
16719,152661,1816,0
16719,152660,1782,0
16971,162009,-3,3
16970,162006,-3,3
16970,162005,-3,3
16971,162008,-3,3
16970,162007,-3,3
16970,162002,-3,3
16970,162001,-3,3
16970,162004,-3,3
16970,162003,-3,3
16970,162000,-3,3
17483,176647,2217,0
17483,176646,2191,0
17483,176649,2306,0
17483,176648,2255,0
17483,176643,2046,0
17483,176642,2016,0
17483,176645,2144,0
17483,176644,2084,0
17483,176641,1920,0
17483,176640,1881,0
17483,176639,1852,0
17483,176636,1665,0
17483,176635,1631,0
17483,176638,1812,0
17483,176637,1769,0
17483,176632,1395,0
17483,176631,1371,0
17483,176634,1551,0
17483,176633,1456,0
17483,176630,1273,0
16973,162097,-3,3
16973,162096,-3,3
16973,162099,-3,3
16973,162098,-3,3
17570,186093,933,1
16643,186097,-3,3
17576,186096,333,1
17576,186095,459,0
17523,186094,0,0
16972,162068,-3,3
16972,162067,-3,3
16972,162069,-3,3
16972,162064,-3,3
16972,162063,-3,3
16972,162066,-3,3
16972,162071,-3,3
16972,162070,-3,3
16972,162073,-3,3
16972,162072,-3,3
16971,162057,-3,3
16971,162056,-3,3
16971,162059,-3,3
16971,162058,-3,3
16971,162053,-3,3
16971,162052,-3,3
16971,162055,-3,3
16971,162054,-3,3
16971,162060,-3,3
16971,162061,-3,3
17483,176698,705,1
17483,176697,646,1
17483,176699,779,1
17483,176694,516,1
17483,176693,484,1
17483,176696,616,1
17483,176695,548,1
16644,186013,-3,3
16644,186012,-3,3
16637,186011,-3,3
16637,186010,-3,3
16972,162088,-3,3
16643,186015,-3,3
16972,162087,-3,3
16643,186014,-3,3
16973,162093,-3,3
16973,162092,-3,3
16973,162095,-3,3
16973,162094,-3,3
16973,162091,-3,3
16972,162075,-3,3
16972,162074,-3,3
16644,186026,-3,3
16637,186025,-3,3
16972,162082,-3,3
16972,162081,-3,3
16972,162083,-3,3
16972,162080,-3,3
16265,113417,498,0
16265,113416,477,0
16265,113415,424,0
16265,113414,318,0
16265,113413,248,0
16265,113412,151,0
16265,113411,73,0
16265,113410,0,0
16265,113419,686,0
16265,113418,661,0
16265,113420,871,0
16265,113406,2614,2
16265,113405,2538,2
16265,113404,2516,2
16265,113403,2470,2
16265,113402,2342,2
16265,113401,2292,2
16265,113400,2205,2
16265,113409,2710,2
16265,113407,2654,2
16573,137400,-3,3
16573,137406,-3,3
16573,137405,-3,3
16573,137408,-3,3
16573,137407,-3,3
16573,137402,-3,3
16573,137401,-3,3
16573,137404,-3,3
16573,137403,-3,3
16573,137409,-3,3
16573,137411,-3,3
16573,137410,-3,3
16573,137417,-3,3
16573,137416,-3,3
16573,137419,-3,3
16573,137418,-3,3
16573,137413,-3,3
16573,137412,-3,3
16573,137415,-3,3
16573,137414,-3,3
16573,137420,-3,3
16265,113449,502,1
16265,113448,473,1
16265,113447,436,1
16265,113446,409,1
16265,113445,350,1
16265,113444,312,1
16265,113443,276,1
16265,113439,105,1
16265,113438,56,1
16265,113437,2057,0
16265,113436,2023,0
16265,113435,1959,0
16265,113434,1911,0
16265,113433,1874,0
16265,113432,1779,0
16265,113442,217,1
16265,113441,164,1
16265,113440,141,1
16265,113428,1554,0
16265,113426,1477,0
16265,113425,1359,0
16265,113424,1306,0
16265,113423,1229,0
16265,113422,1119,0
16265,113421,1048,0
16265,113429,1613,0
16265,113431,1718,0
16265,113430,1675,0
16573,137468,-3,3
16573,137467,-3,3
16988,162413,-3,3
16988,162412,-3,3
16988,162414,-3,3
16988,162411,-3,3
16988,162410,-3,3
16990,162449,-3,3
16990,162446,-3,3
16990,162445,-3,3
16990,162448,-3,3
16990,162447,-3,3
16990,162442,-3,3
16990,162441,-3,3
16990,162444,-3,3
16990,162443,-3,3
16990,162440,-3,3
16990,162439,-3,3
16990,162438,-3,3
16990,162435,-3,3
16990,162434,-3,3
16990,162437,-3,3
16990,162436,-3,3
16990,162431,-3,3
16990,162430,-3,3
16990,162433,-3,3
16990,162432,-3,3
16988,162406,-3,3
16988,162405,-3,3
16988,162408,-3,3
16988,162402,-3,3
16988,162401,-3,3
16988,162404,-3,3
16988,162403,-3,3
16988,162400,-3,3
16988,162409,-3,3
16573,137459,-3,3
16573,137464,-3,3
16573,137463,-3,3
16573,137466,-3,3
16573,137465,-3,3
16573,137460,-3,3
16573,137462,-3,3
16573,137461,-3,3
16987,162383,-3,3
16987,162384,-3,3
16987,162379,-3,3
16987,162376,-3,3
16987,162375,-3,3
16987,162378,-3,3
16987,162377,-3,3
16986,162372,-3,3
16986,162371,-3,3
16986,162374,-3,3
16986,162373,-3,3
16987,162380,-3,3
16984,162347,-3,3
16984,162346,-3,3
16984,162349,-3,3
16984,162348,-3,3
16983,162342,-3,3
16984,162345,-3,3
16984,162344,-3,3
16983,162340,-3,3
16573,137390,-3,3
16573,137392,-3,3
16573,137391,-3,3
16573,137398,-3,3
16573,137397,-3,3
16573,137399,-3,3
16573,137394,-3,3
16573,137393,-3,3
16573,137396,-3,3
16573,137395,-3,3
16983,162339,-3,3
16983,162336,-3,3
16983,162335,-3,3
16983,162338,-3,3
16983,162337,-3,3
16982,162332,-3,3
16982,162331,-3,3
16983,162334,-3,3
16982,162333,-3,3
16982,162330,-3,3
16577,176977,-3,3
16628,176976,-3,3
16577,176979,-3,3
16577,176978,-3,3
16628,176975,-3,3
16628,176974,-3,3
16986,162369,-3,3
16986,162368,-3,3
16986,162365,-3,3
16985,162364,-3,3
16986,162367,-3,3
16986,162366,-3,3
16985,162361,-3,3
16985,162360,-3,3
16985,162363,-3,3
16985,162362,-4,2
16986,162370,-3,3
16985,162358,-3,3
16985,162357,-3,3
16985,162359,-3,3
16985,162356,-3,3
16985,162355,-3,3
16984,162350,-3,3
16984,162352,-3,3
16984,162351,-3,3
16768,186394,-3,3
16768,186393,173,0
16571,137301,-3,3
16571,137300,-3,3
16474,127984,934,0
16474,127983,892,0
16474,127982,860,0
16474,127981,828,0
16474,127980,807,0
16474,127979,709,0
16474,127978,649,0
16474,127977,600,0
16474,127976,536,0
16474,127975,494,0
16474,127974,419,0
16474,127973,322,0
16474,127972,290,0
16474,127971,193,0
16474,127970,153,0
16474,127969,3516,2
16474,127968,3486,2
16474,127967,3419,2
16979,162303,-3,3
16979,162304,-3,3
16979,162301,-3,3
16979,162300,-3,3
16265,113387,1699,2
16265,113386,1685,2
16265,113385,1648,2
16982,162329,-3,3
16982,162328,-3,3
16981,162325,-3,3
16981,162324,-3,3
16981,162327,-3,3
16981,162326,-3,3
16981,162321,-3,3
16981,162320,-3,3
16981,162323,-3,3
16981,162322,-3,3
16474,127999,2715,0
16474,127998,2600,0
16474,127997,2568,0
16980,162318,-3,3
16980,162317,-3,3
16980,162319,-3,3
16980,162314,-3,3
16980,162313,-3,3
16980,162316,-3,3
16980,162315,-3,3
16474,127995,2314,0
16474,127994,2184,0
16474,127993,2014,0
16980,162312,-3,3
16474,127992,1927,0
16979,162311,-3,3
16474,127991,1842,0
16474,127990,1355,0
16474,127989,1309,0
16474,127988,1183,0
16474,127987,1130,0
16474,127986,1074,0
16474,127985,1034,0
16573,137387,-3,3
16573,137386,-3,3
16573,137389,-3,3
16573,137388,-3,3
16571,137307,-3,3
16571,137306,-3,3
16571,137309,-3,3
16571,137308,-3,3
16571,137303,-3,3
16571,137302,-3,3
16571,137305,-3,3
16571,137304,-3,3
16571,137310,-3,3
16571,137312,-3,3
16571,137311,-3,3
16571,137318,-3,3
16571,137317,-3,3
16571,137319,-3,3
16571,137314,-3,3
16571,137313,-3,3
16571,137316,-3,3
16571,137315,-3,3
16466,211604,1627,0
16571,137320,-3,3
16466,211603,2218,2
16265,113399,2167,2
16265,113389,1743,2
16265,113388,1720,2
16265,113390,1818,2
16265,113398,2120,2
16265,113397,2034,2
16265,113396,1996,2
16265,113395,1973,2
16265,113394,1950,2
16265,113393,1914,2
16760,211624,973,0
16752,211623,3912,2
16265,113392,1859,2
16265,113391,1837,2
16976,162266,-3,3
16976,162265,-3,3
16976,162268,-3,3
16976,162267,-3,3
16976,162262,-3,3
16976,162261,-3,3
16976,162264,-3,3
16976,162263,-3,3
16977,162270,-3,3
16630,211634,-3,3
16630,211633,-3,3
16976,162259,-3,3
16976,162258,-3,3
16976,162255,-3,3
16976,162254,-3,3
16976,162257,-3,3
16976,162256,-3,3
16976,162251,-3,3
16976,162250,-3,3
16976,162253,-3,3
16976,162252,-3,3
16976,162260,-3,3
16732,211643,277,0
16732,211644,44,1
16978,162288,-3,3
16978,162287,-3,3
16978,162289,-3,3
16978,162284,-3,3
16978,162283,-3,3
16978,162286,-3,3
16978,162285,-3,3
16978,162291,-3,3
16979,162293,-3,3
16978,162292,-3,3
16532,211653,-3,3
16977,162273,-3,3
16977,162272,-3,3
16977,162274,-3,3
16978,162280,-3,3
16978,162282,-3,3
16978,162281,-3,3
16976,162229,-3,3
16976,162226,-3,3
16976,162225,-3,3
16976,162228,-3,3
16976,162227,-3,3
16976,162222,-3,3
16976,162221,-3,3
16976,162224,-3,3
16976,162223,-3,3
16976,162220,-3,3
16976,162219,-3,3
16976,162218,-3,3
16976,162215,-3,3
16606,211693,342,0
16975,162214,-3,3
16976,162217,-3,3
16976,162216,-3,3
16975,162211,-3,3
16975,162210,-3,3
16975,162213,-3,3
16975,162212,-3,3
16571,137288,-3,3
16571,137287,-3,3
16571,137289,-3,3
16976,162248,-3,3
16976,162247,-3,3
16976,162249,-3,3
16976,162244,-3,3
16976,162243,-3,3
16976,162246,-3,3
16976,162245,-3,3
16976,162240,-3,3
16976,162242,-3,3
16976,162241,-3,3
16571,137291,-3,3
16571,137290,-3,3
16571,137293,-3,3
16571,137292,-3,3
16571,137299,-3,3
16571,137298,-3,3
16571,137295,-3,3
16571,137294,-3,3
16571,137297,-3,3
16571,137296,-3,3
16976,162237,-3,3
16976,162236,-3,3
16976,162239,-3,3
16976,162238,-3,3
16976,162233,-3,3
16976,162232,-3,3
16976,162235,-3,3
16976,162234,-3,3
16976,162231,-3,3
16976,162230,-3,3
17865,221051,-3,3
16739,221053,-3,3
17865,221052,-3,3
16739,221055,-3,3
16739,221054,-3,3
16739,221057,-3,3
16739,221056,-3,3
16739,221059,-3,3
16739,221058,-3,3
16739,221060,-3,3
16739,221062,-3,3
16739,221061,-3,3
16819,221064,-3,3
16806,221063,-3,3
16979,162299,-3,3
16979,162298,-3,3
16979,162295,-3,3
16979,162294,-3,3
16979,162297,-3,3
16979,162296,-3,3
16733,186265,-3,3
16733,186264,-3,3
16630,205413,-3,3
16630,205419,-3,3
16630,205418,-3,3
16630,205417,-3,3
16630,205416,-3,3
16630,205415,-3,3
16630,205414,-3,3
16630,205424,-3,3
16630,205423,-3,3
16630,205422,-3,3
16630,205421,-3,3
16630,205420,-3,3
16630,205429,-3,3
16630,205428,-3,3
16630,205427,-3,3
16630,205426,-3,3
16630,205425,-3,3
16630,205435,-3,3
16630,205434,-3,3
16630,205433,-3,3
16630,205432,-3,3
16630,205431,-3,3
16630,205430,-3,3
16630,205439,-3,3
16630,205438,-3,3
16630,205437,-3,3
16630,205436,-3,3
16630,205446,-3,3
16630,205445,-3,3
16630,205444,-3,3
16630,205443,-3,3
16630,205442,-3,3
16630,205441,-3,3
16630,205440,-3,3
16630,205449,-3,3
16630,205448,-3,3
16630,205447,-3,3
16772,205453,3795,2
16630,205451,-3,3
16630,205450,-3,3
18248,205468,-3,3
18248,205467,-3,3
18248,205466,-3,3
18248,205465,-3,3
18248,205464,-3,3
18248,205463,-3,3
18248,205469,-3,3
17970,205474,-3,3
17970,205473,-3,3
17970,205472,-3,3
17970,205471,-3,3
18248,205470,-3,3
17360,171599,578,0
17360,171598,518,0
17360,171597,468,0
17360,171592,-1,2
17360,171591,-1,2
17360,171596,366,0
17360,171595,310,0
17360,171594,204,0
17360,171593,77,0
16407,122523,512,1
16407,122522,235,1
16407,122521,154,1
16407,122520,114,1
16407,122512,1125,0
16407,122511,971,0
16407,122514,1324,0
16407,122513,1213,0
16407,122510,907,0
16407,122519,1713,0
16407,122516,1522,0
16407,122515,1418,0
16407,122517,1565,0
16407,122501,86,0
16407,122500,1051,0
16407,122503,259,0
16407,122502,183,0
16407,122509,825,0
16407,122508,774,0
16407,122505,411,0
16407,122504,331,0
16407,122507,626,0
16407,122506,559,0
17970,205505,-3,3
17970,205504,-3,3
17970,205503,-3,3
10164,16076,632,1
10164,16074,567,1
10164,16078,737,1
16407,122493,522,0
16407,122492,475,0
17332,171419,-3,3
16407,122495,677,0
17332,171418,-3,3
16407,122494,606,0
10164,16072,527,1
16407,122491,350,0
10164,16070,444,1
16407,122490,283,0
16407,122489,660,1
17332,171417,-3,3
16407,122486,75,0
16407,122485,-1,2
16407,122488,236,0
16407,122487,155,0
10164,16088,1096,1
10164,16086,1063,1
10164,16080,801,1
16659,171408,791,1
16407,122484,-1,2
16655,171407,769,1
16407,122483,-1,2
10164,16084,986,1
16406,122480,1267,1
10164,16082,892,1
16406,122479,1233,1
16406,122478,1203,1
16406,122475,869,1
16655,171406,-1,2
16406,122474,798,1
16406,122477,1160,1
16406,122476,1106,1
10164,16054,1875,0
10164,16052,1710,0
10164,16058,2199,0
10164,16056,2102,0
16406,122471,546,1
16406,122470,528,1
16406,122473,766,1
16406,122472,625,1
10164,16050,1596,0
17332,171435,-3,3
16406,122468,482,1
18258,205545,-4,2
17332,171434,-3,3
16406,122467,373,1
18258,205544,-4,2
17332,171433,-3,3
18258,205543,-4,2
17332,171432,-3,3
16406,122469,502,1
17332,171439,-3,3
16406,122464,210,1
17332,171438,-3,3
16406,122463,180,1
17332,171437,-3,3
17332,171436,-3,3
16406,122465,255,1
17332,171431,-3,3
17332,171430,-3,3
10164,16066,304,1
10164,16064,181,1
16406,122460,49,1
16406,122462,162,1
17332,171429,-3,3
16406,122461,100,1
10164,16062,116,1
18258,205549,-3,3
18258,205548,-3,3
10164,16060,79,1
18258,205547,-3,3
18258,205546,-4,2
17332,171424,-3,3
16406,122457,2221,0
18258,205556,-3,3
16406,122456,2121,0
17332,171423,-3,3
18258,205555,-3,3
16406,122459,7,1
17332,171422,-3,3
18258,205554,-3,3
16406,122458,2310,0
17332,171421,-3,3
18258,205553,-3,3
17332,171428,-3,3
18258,205552,-3,3
17332,171427,-3,3
18258,205551,-3,3
17332,171426,-3,3
16406,122455,2015,0
18258,205550,-3,3
17332,171425,-3,3
16406,122454,1927,0
17332,171420,-3,3
10164,16032,756,0
10164,16036,851,0
10164,16034,808,0
18258,205559,-3,3
18258,205558,-3,3
18258,205557,-3,3
18258,205567,-3,3
18258,205566,-3,3
18258,205565,-3,3
18258,205564,-3,3
18258,205563,-3,3
18258,205562,-3,3
18258,205561,-3,3
18258,205560,-3,3
10164,16038,1018,0
10164,16044,1322,0
10164,16042,1207,0
10164,16048,1545,0
10164,16046,1453,0
10164,16040,1135,0
18258,205569,-3,3
18258,205568,-3,3
18258,205578,-4,2
18258,205577,-4,2
18258,205576,-4,2
18258,205575,-3,3
18258,205574,-3,3
18258,205573,-3,3
18258,205572,-3,3
18258,205571,-3,3
18258,205570,-3,3
18258,205579,-4,2
18258,205589,-3,3
18258,205588,-3,3
18258,205587,-3,3
18258,205586,-3,3
18258,205585,-3,3
18258,205584,-3,3
18258,205583,-3,3
18258,205582,-3,3
18258,205581,-3,3
18258,205580,-3,3
18258,205599,-3,3
18258,205598,-3,3
18258,205597,-3,3
16407,122497,883,0
18258,205596,-3,3
16407,122496,758,0
18258,205595,-3,3
16407,122499,998,0
18258,205594,-3,3
16407,122498,948,0
18258,205593,-3,3
18258,205592,-3,3
18258,205591,-3,3
18258,205590,-3,3
16732,195464,871,1
16732,195463,909,0
16423,195465,-1,2
17889,195458,1522,0
17332,171451,-3,3
17332,171450,-3,3
17332,171446,-3,3
17332,171445,-3,3
17332,171444,-3,3
17332,171443,-3,3
17332,171449,-3,3
17332,171448,-3,3
17332,171447,-3,3
17332,171442,-3,3
17332,171441,-3,3
17332,171440,-3,3
10164,16098,1390,1
10164,16096,1369,1
10164,16090,1132,1
10164,16094,1329,1
10164,16092,1192,1
16405,122402,228,0
16405,122401,104,0
16405,122404,176,1
16405,122403,68,1
